"","V1","V2","V3","V4","V5","V6","V7","V8","num_hash","freq_hash"
"310",208962,"|","Escherichia albertii","|","","|","scientific name","|",3875475,0.000243465311949998
"311",80864,"|","Comamonadaceae","|","","|","scientific name","|",3865325,0.000242827668069882
"312",561,"|","Escherichia","|","","|","scientific name","|",3859271,0.00024244734333587
"313",194690,"|","unclassified Pseudoalteromonas","|","","|","scientific name","|",3858095,0.000242373464596656
"314",535,"|","Chromobacterium","|","","|","scientific name","|",3854689,0.000242159492669989
"315",129985,"|","Mesobacillus jeotgali","|","","|","scientific name","|",3853528,0.000242086556261633
"316",200451,"|","Pseudomonas poae","|","","|","scientific name","|",3853150,0.000242062809524028
"317",1391654,"|","Labilithrix luteola","|","","|","scientific name","|",3851187,0.000241939489825834
"318",709883,"|","Micromonospora zamorensis","|","","|","scientific name","|",3844325,0.000241508404869642
"319",2975959,"|","Dactylosporangium sp. NBC_01737","|","","|","scientific name","|",3837652,0.000241089193282251
"320",47883,"|","Pseudomonas synxantha","|","","|","scientific name","|",3824641,0.000240271815496617
"321",2613784,"|","unclassified Burkholderia","|","","|","scientific name","|",3801621,0.000238825651740925
"322",66883,"|","Streptomyces cyaneofuscatus","|","","|","scientific name","|",3799767,0.000238709179646961
"323",226,"|","Alteromonas","|","","|","scientific name","|",3794295,0.000238365417350213
"324",130049,"|","Paenibacillus dendritiformis","|","","|","scientific name","|",3791703,0.000238202582578069
"325",1867719,"|","Phyllobacterium zundukense","|","","|","scientific name","|",3782368,0.000237616138674534
"326",68286,"|","Streptomyces zaomyceticus","|","","|","scientific name","|",3780595,0.000237504755167199
"327",1812935,"|","Enterobacter roggenkampii","|","","|","scientific name","|",3779987,0.000237466559356449
"328",2527995,"|","Symmachiella dynata","|","","|","scientific name","|",3778240,0.000237356809222601
"329",43657,"|","Pseudoalteromonas luteoviolacea","|","","|","scientific name","|",3777180,0.000237290217842017
"330",2741071,"|","Pendulispora albinea","|","","|","scientific name","|",3773475,0.000237057462120261
"331",96468,"|","Nocardia vinacea","|","","|","scientific name","|",3772707,0.000237009214780366
"332",2045208,"|","Massilia violaceinigra","|","","|","scientific name","|",3771800,0.000236952235174527
"333",2818388,"|","Sulfidibacter corallicola","|","","|","scientific name","|",3740983,0.000235016247839204
"334",492670,"|","Bacillus velezensis","|","","|","scientific name","|",3732081,0.000234457005886416
"335",47763,"|","Streptomyces lydicus","|","","|","scientific name","|",3731692,0.000234432568106183
"336",122,"|","Gimesia maris","|","","|","scientific name","|",3721344,0.000233782485458751
"337",669,"|","Vibrio harveyi","|","","|","scientific name","|",3721207,0.000233773878836921
"338",43767,"|","Prescottella equi","|","","|","scientific name","|",3708431,0.000232971264234717
"339",2862460,"|","Dactylosporangium sp. AC04546","|","","|","scientific name","|",3708044,0.000232946952098599
"340",41297,"|","Sphingomonadaceae","|","","|","scientific name","|",3697159,0.000232263134006474
"341",2567896,"|","Polyangium aurulentum","|","","|","scientific name","|",3693739,0.000232048282571007
"342",29494,"|","Vibrio furnissii","|","","|","scientific name","|",3686429,0.000231589053333209
"343",134601,"|","Mycolicibacterium goodii","|","","|","scientific name","|",3678089,0.000231065117376542
"344",76259,"|","Ferribacterium limneticum","|","","|","scientific name","|",3677153,0.000231006315931046
"345",180957,"|","Pectobacterium brasiliense","|","","|","scientific name","|",3672947,0.000230742086358655
"346",208223,"|","Kosakonia cowanii","|","","|","scientific name","|",3669167,0.000230504618982612
"347",2976002,"|","Nonomuraea sp. NBC_00507","|","","|","scientific name","|",3665218,0.000230256534678909
"348",1828,"|","Rhodococcoides fascians","|","","|","scientific name","|",3661281,0.000230009204239893
"349",67385,"|","Streptomyces xanthophaeus","|","","|","scientific name","|",3659275,0.000229883183193241
"350",1048205,"|","Streptomyces uncialis","|","","|","scientific name","|",3650760,0.000229348253376573
"351",190893,"|","Vibrio coralliilyticus","|","","|","scientific name","|",3640399,0.000228697354042397
"352",2901164,"|","Stutzerimonas","|","","|","scientific name","|",3638627,0.00022858603335712
"353",539813,"|","Enterobacter mori","|","","|","scientific name","|",3625484,0.000227760363059941
"354",2509675,"|","Ktedonosporobacter rubrisoli","|","","|","scientific name","|",3622211,0.000227554746466875
"355",946333,"|","Piscinibacter gummiphilus","|","","|","scientific name","|",3613593,0.00022701334597832
"356",860235,"|","Kibdelosporangium phytohabitans","|","","|","scientific name","|",3592847,0.000225710039580597
"357",1766,"|","Mycolicibacterium fortuitum","|","","|","scientific name","|",3591260,0.000225610340975893
"358",265,"|","Paracoccus","|","Paracoccus <a-proteobacteria>","|","scientific name","|",3576316,0.000224671528153779
"359",116188,"|","Streptomyces coeruleorubidus","|","","|","scientific name","|",3570159,0.00022428473274788
"360",576610,"|","Polynucleobacter necessarius","|","","|","scientific name","|",3569491,0.000224242767613701
"361",119219,"|","Cupriavidus metallidurans","|","","|","scientific name","|",3568669,0.00022419112788272
"362",3116862,"|","Ralstonia solanacearum species complex","|","","|","scientific name","|",3560802,0.000223696906759088
"363",823,"|","Parabacteroides distasonis","|","","|","scientific name","|",3553040,0.000223209281951456
"364",68239,"|","Streptomyces mirabilis","|","","|","scientific name","|",3540029,0.000222391904165822
"365",512349,"|","Actinoplanes sichuanensis","|","","|","scientific name","|",3532957,0.000221947626577627
"366",703,"|","Plesiomonas shigelloides","|","","|","scientific name","|",3532911,0.000221944736762998
"367",52,"|","Chondromyces crocatus","|","","|","scientific name","|",3531132,0.00022183297632332
"368",2065378,"|","Breoghania sp.","|","","|","scientific name","|",3525320,0.000221467854527139
"369",216778,"|","Stenotrophomonas rhizophila","|","","|","scientific name","|",3520534,0.000221167188161599
"370",68270,"|","Streptomyces spectabilis","|","","|","scientific name","|",3513228,0.00022070821021203
"371",1402135,"|","Pseudosulfitobacter pseudonitzschiae","|","","|","scientific name","|",3512846,0.000220684212186197
"372",909768,"|","Acinetobacter calcoaceticus/baumannii complex","|","","|","scientific name","|",3506010,0.00022025476060349
"373",62322,"|","Shewanella baltica","|","","|","scientific name","|",3499098,0.00021982053454444
"374",2903557,"|","Actinoallomurus sp. NBC_01490","|","","|","scientific name","|",3496659,0.00021966731154704
"375",876,"|","Desulfovibrio desulfuricans","|","","|","scientific name","|",3495784,0.00021961234224703
"376",2426,"|","Teredinibacter turnerae","|","","|","scientific name","|",3488656,0.000219164546623635
"377",80840,"|","Burkholderiales","|","","|","scientific name","|",3487168,0.000219071067402589
"378",216851,"|","Faecalibacterium","|","","|","scientific name","|",3481108,0.000218690365736234
"379",2045,"|","Pimelobacter simplex","|","","|","scientific name","|",3474630,0.000218283404449989
"380",179879,"|","Burkholderia anthina","|","","|","scientific name","|",3474262,0.000218260285932956
"381",1616117,"|","Streptomyces formicae","|","","|","scientific name","|",3464014,0.000217616485491239
"382",1742992,"|","Paenarthrobacter","|","","|","scientific name","|",3459452,0.000217329891266501
"383",1906,"|","Streptomyces fradiae","|","","|","scientific name","|",3454500,0.000217018796439473
"384",3075927,"|","Umezawaea sp. Da 62-37","|","","|","scientific name","|",3444963,0.000216419662480393
"385",96344,"|","Cupriavidus oxalaticus","|","","|","scientific name","|",3442997,0.000216296154316027
"386",482957,"|","Burkholderia lata","|","","|","scientific name","|",3442519,0.000216266125372708
"387",314275,"|","Alteromonas mediterranea","|","","|","scientific name","|",3439482,0.00021607533478513
"388",126385,"|","Providencia alcalifaciens","|","","|","scientific name","|",3423756,0.000215087395114322
"389",240139,"|","uncultured Desulfobacter sp.","|","","|","scientific name","|",3423051,0.000215043105564028
"390",396,"|","Rhizobium phaseoli","|","","|","scientific name","|",3422835,0.000215029535999683
"391",2840469,"|","Bradyrhizobium sediminis","|","","|","scientific name","|",3422817,0.000215028405202654
"392",56458,"|","Xanthomonas sacchari","|","","|","scientific name","|",3420098,0.000214857592029251
"393",1795,"|","Mycolicibacterium neoaurum","|","","|","scientific name","|",3410515,0.000214255568255542
"394",1045776,"|","Kutzneria buriramensis","|","","|","scientific name","|",3400302,0.000213613966585825
"395",1696,"|","Brevibacterium","|","","|","scientific name","|",3399479,0.000213562264032787
"396",831,"|","Butyrivibrio fibrisolvens","|","","|","scientific name","|",3393989,0.00021321737093901
"397",379347,"|","Tritonibacter mobilis","|","","|","scientific name","|",3391787,0.000213079036769156
"398",47917,"|","Serratia fonticola","|","","|","scientific name","|",3389368,0.0002129270702129
"399",1282,"|","Staphylococcus epidermidis","|","","|","scientific name","|",3370430,0.000211737346094512
"400",29347,"|","[Clostridium] scindens","|","","|","scientific name","|",3365546,0.000211430523167371
"401",75105,"|","Paraburkholderia caribensis","|","","|","scientific name","|",3364359,0.000211355953385529
"402",285574,"|","Streptomyces erythrochromogenes","|","","|","scientific name","|",3361877,0.000211200029039672
"403",1639133,"|","Citrobacter portucalensis","|","","|","scientific name","|",3361724,0.000211190417264927
"404",208199,"|","Pseudalkalibacillus hwajinpoensis","|","","|","scientific name","|",3356769,0.000210879133971728
"405",1893,"|","Streptomyces atratus","|","","|","scientific name","|",3354227,0.000210719440302442
"406",2527979,"|","Stieleria neptunia","|","","|","scientific name","|",3349393,0.000210415758478158
"407",1423,"|","Bacillus subtilis","|","","|","scientific name","|",3349061,0.000210394901555183
"408",553,"|","Pantoea ananatis","|","","|","scientific name","|",3342699,0.000209995227627567
"409",1909395,"|","[Actinomadura] parvosata subsp. kistnae","|","","|","scientific name","|",3338089,0.000209705617944086
"410",3120278,"|","Singulisphaera sp. Ch08","|","","|","scientific name","|",3329895,0.000209190854007764
"411",359,"|","Rhizobium rhizogenes","|","","|","scientific name","|",3328549,0.000209106295518834
"412",312306,"|","Pseudomonas entomophila","|","","|","scientific name","|",3326776,0.000208994912011499
"413",61624,"|","Paenibacillus mucilaginosus","|","","|","scientific name","|",3321119,0.000208639527634178
"414",82996,"|","Serratia plymuthica","|","","|","scientific name","|",3315189,0.000208266992835253
"415",1877,"|","Micromonospora echinospora","|","","|","scientific name","|",3310978,0.000208002449152576
"416",2836373,"|","Actinoplanes sp. L3-i22","|","","|","scientific name","|",3305555,0.000207661765136628
"417",392011,"|","Alicyclobacillus fastidiosus","|","","|","scientific name","|",3304472,0.00020759372884873
"418",328812,"|","Parabacteroides goldsteinii","|","","|","scientific name","|",3303120,0.000207508793427458
"419",79328,"|","Chitinophaga","|","","|","scientific name","|",3293443,0.000206900864380376
"420",756892,"|","Acinetobacter indicus","|","","|","scientific name","|",3292407,0.000206835780729164
"421",165697,"|","Sphingopyxis","|","","|","scientific name","|",3290053,0.000206687897606623
"422",64104,"|","Bacillus pseudomycoides","|","","|","scientific name","|",3289349,0.000206643670878386
"423",208479,"|","Enterocloster bolteae","|","","|","scientific name","|",3288262,0.000206575383302259
"424",448385,"|","Sorangium cellulosum So ce56","|","","|","scientific name","|",3281313,0.000206138832827094
"425",1872427,"|","Alcanivorax sp.","|","","|","scientific name","|",3281006,0.000206119546455548
"426",2802641,"|","Kutzneria sp. CA-103260","|","","|","scientific name","|",3271315,0.000205510737899666
"427",67350,"|","Streptomyces pseudovenezuelae","|","","|","scientific name","|",3253386,0.000204384401236946
"428",2630326,"|","unclassified Pantoea","|","","|","scientific name","|",3253129,0.000204368255968258
"429",2975953,"|","Actinoplanes sp. NBC_00393","|","","|","scientific name","|",3251278,0.000204251972340465
"430",192,"|","Azospirillum brasilense","|","","|","scientific name","|",3249209,0.000204121993504213
"431",1291556,"|","Nonomuraea fuscirosea","|","","|","scientific name","|",3247624,0.000204022420543623
"432",13687,"|","Sphingomonas","|","","|","scientific name","|",3245444,0.000203885468459027
"433",657419,"|","Tistrella bauzanensis","|","","|","scientific name","|",3245305,0.000203876736193083
"434",1016,"|","Capnocytophaga","|","","|","scientific name","|",3244154,0.000203804428005298
"435",1530123,"|","Acinetobacter seifertii","|","","|","scientific name","|",3241857,0.000203660125740015
"436",158,"|","Treponema denticola","|","","|","scientific name","|",3238926,0.000203475994290495
"437",68231,"|","Streptomyces longwoodensis","|","","|","scientific name","|",3222275,0.00020242994421682
"438",1774,"|","Mycobacteroides chelonae","|","","|","scientific name","|",3218479,0.000202191471687862
"439",228899,"|","Peribacillus asahii","|","","|","scientific name","|",3215376,0.000201996534844512
"440",663,"|","Vibrio alginolyticus","|","","|","scientific name","|",3208010,0.000201533787571514
"441",110321,"|","Sinorhizobium medicae","|","","|","scientific name","|",3202699,0.000201200139625967
"442",470934,"|","Pantoea vagans","|","","|","scientific name","|",3202084,0.000201161504060817
"443",270351,"|","Methylobacterium aquaticum","|","","|","scientific name","|",3198650,0.00020094577311655
"444",2640945,"|","unclassified Polynucleobacter","|","","|","scientific name","|",3197542,0.000200876166277223
